ident,ID objet
558487,566566
558487,566567
558487,566568
558487,566569
558487,566570
558487,566571
558487,566601
558487,566603
558487,566605
558487,566611
558487,566613
558487,566615
558487,567042
558487,567048
558487,567153
558487,567155
558487,567156
558487,567192
558487,567365
558487,567643
558487,567832
558487,567907
558487,568916
558487,569256
558487,569298
558487,569299
558487,569586
558487,569818
558487,570012
558487,570073
566974,567200
566974,567478
566974,567480
566974,567482
566974,567584
440503,436503
440503,436506
440503,436509
440503,440454
440503,440456
440503,444696
440503,444697
440503,444698
440503,448170
440503,448847
440503,448848
440503,550053
440503,550054
440503,550055
440503,550056
440503,566110
440503,567115
440503,570831
438962,440377
438962,440378
438962,440379
438962,440382
438962,442573
438962,449556
438962,550552
438962,550827
438962,550829
438962,555774
438962,561767
448890,448861
448890,448891
448890,554175
448890,555829
448890,557630
448890,557923
448890,558181
448890,563940
440504,440382
440504,440469
440504,440500
440504,444699
440504,447806
440504,449052
440504,553188
438690,439920
438690,439921
438690,439923
438690,439924
438690,439927
438690,439928
438690,439931
438690,440476
438690,440478
438690,440480
438690,444506
438690,444636
438690,444641
438690,444684
438690,444763
438690,444769
438690,448667
438690,551740
438690,554479
438690,554584
438690,554895
438690,558278
438690,560349
438690,562842
438690,562854
438690,564993
438690,567059
438690,567132
438704,439916
438704,439919
438704,439928
438704,439931
438704,439940
438704,439942
438704,439943
438704,439952
438704,439955
438704,439964
438704,439967
438704,440480
438704,440486
438704,444640
438704,444641
438704,444642
438704,444689
438704,444760
438704,444761
438704,444762
438704,444763
438704,444764
438704,444765
438704,444767
438704,564993
438704,567690
566182,559610
566182,559611
566182,559612
566182,559613
566182,559614
566182,559615
566182,559616
566182,559617
566182,559618
566182,559619
566182,559620
566182,559621
566182,559622
566182,559623
566182,559624
566182,559625
566182,559626
566182,559627
566182,559630
566182,559631
566182,559632
566182,559633
566182,559634
566182,559635
566182,559636
566182,559637
566182,559638
566182,559639
566182,560830
566182,560831
566182,560833
566182,560834
566182,560835
566182,560836
566182,560844
566182,560846
566182,560860
566182,560861
566182,560862
566182,560863
566182,560864
566182,560865
566182,560870
566182,560871
566182,560872
566182,560873
566182,560874
566182,560875
566182,560880
566182,560881
566182,560882
566182,560883
566182,560884
566182,560885
566182,561860
566182,561861
566182,561862
566182,561863
566182,561864
566182,561865
566182,561870
566182,561871
566182,561872
566182,561873
566182,561874
566182,561875
566182,561880
566182,561881
566182,561882
566182,561883
566182,561884
566182,561885
566182,562180
566182,562394
566182,562395
566182,562396
566182,562397
566182,562623
566182,562624
566182,562743
566182,562764
566182,562765
566182,562767
566182,562788
566182,562863
566182,563352
566182,563353
566182,563354
566182,563355
566182,563431
566182,563432
566182,563457
566182,563458
566182,563459
566182,563460
566182,563461
566182,563462
566182,563463
566182,563465
566182,564272
566182,564907
566182,564908
566182,564909
566182,565501
566182,565601
566182,565602
566182,565603
566182,565604
566182,565605
566182,565606
566182,565611
566182,565612
566182,565613
566182,565614
566182,565615
566182,565616
566182,565668
566182,565669
566182,565670
566182,565671
566182,565700
566182,566157
566182,566560
566182,566561
566182,566562
566182,566563
566182,566564
566182,566565
566182,566566
566182,566567
566182,566568
566182,566569
566182,566570
566182,566571
566182,566601
566182,566602
566182,566603
566182,566604
566182,566605
566182,566606
566182,566611
566182,566612
566182,566613
566182,566614
566182,566615
566182,566616
566182,566915
566182,567012
566182,567013
566182,567042
566182,567048
566182,567153
566182,567155
566182,567156
566182,567192
566182,567199
566182,567200
566182,567347
566182,567365
566182,567478
566182,567479
566182,567480
566182,567481
566182,567482
566182,567483
566182,567584
566182,567643
566182,567832
566182,567907
566182,567908
566182,568080
566182,568567
566182,568916
566182,569179
566182,569181
566182,569186
566182,569256
566182,569295
566182,569296
566182,569298
566182,569299
566182,569586
566182,569818
566182,569995
566182,569996
566182,570012
566182,570072
566182,570073
566182,570124
566182,570174
566182,570499
566182,570633
566182,570792
566182,570793
565424,558510
565424,559614
565424,559615
565424,559616
565424,559617
565424,559618
565424,559619
565424,559620
565424,559621
565424,559624
565424,559625
565424,559626
565424,559627
565424,561661
565424,561662
565424,561663
565424,561664
565424,561673
565424,561674
565424,561675
565424,561676
565424,562176
565424,562180
565424,562394
565424,562395
565424,562396
565424,562397
565424,562478
565424,562479
565424,562503
565424,562545
565424,562546
565424,562547
565424,562548
565424,562652
565424,562764
565424,562863
565424,562877
565424,562970
565424,563463
565424,563473
565424,564272
565424,564374
565424,564378
565424,564908
565424,564909
565424,565425
565424,565654
565424,565668
565424,565669
565424,567155
565424,567357
565424,567396
565424,569545
565424,570072
565424,570759
565424,570821
562753,436475
562753,560402
562753,560547
562753,570476
562753,570486
562753,570488
562753,571157
562753,95102125
440502,439911
440502,439915
440502,439919
440502,439923
440502,439927
440502,439931
440502,439935
440502,439939
440502,439943
440502,439947
440502,439951
440502,439955
440502,439959
440502,439963
440502,439967
440502,440468
440502,440472
440502,440476
440502,440478
440502,440480
440502,440482
440502,440484
440502,440486
440502,440488
440502,440490
440502,440494
440502,440496
440502,444681
440502,444684
440502,444687
440502,444689
440502,444690
440502,448169
440502,448726
440502,448788
440502,448794
440502,560349
440502,563130
440502,566118
438810,436504
438810,436506
438810,444697
567130,567200
567130,567478
567130,567480
567130,567482
567130,567584
438794,436501
438794,436503
438794,440456
438794,444696
438794,566110
566975,567199
566975,567479
566975,567481
566975,567483
566975,568080
566975,568567
566975,570499
559291,434871
559291,436473
559291,436474
559291,436475
559291,553431
559291,560402
559291,560403
559291,560547
559291,562712
559291,563103
559291,563104
559291,563105
559291,563106
559291,564471
559291,570474
559291,570475
559291,570476
559291,570486
559291,570487
559291,570488
559291,571157
559291,95102125
559170,559630
559170,559631
559170,559632
559170,559633
559170,559634
559170,559635
559170,559636
559170,559637
559170,560830
559170,560834
559170,560844
559170,560846
559170,561685
559170,561686
559170,562192
559170,562193
559170,562194
559170,562195
559170,562557
559170,562558
559170,562670
559170,562767
559170,562868
559170,563352
559170,563353
559170,563354
559170,563355
559170,563431
559170,563432
559170,563461
559170,563462
559170,563518
559170,565670
559170,565671
559170,565700
559170,567012
559170,567013
559170,567153
559170,567908
559170,568866
559170,569179
559170,569181
559170,570793
560740,565605
560740,565606
560740,565615
560740,565616
560740,566568
560740,566569
560740,566570
560740,566571
560740,566605
560740,566606
560740,566615
560740,566616
560740,566915
560740,567042
560740,567199
560740,567200
560740,567478
560740,567479
560740,567480
560740,567481
560740,567482
560740,567483
560740,567584
560740,567832
560740,568080
560740,568567
560740,569298
560740,569818
560740,569996
560740,570499
560740,570792
560388,560836
560388,560870
560388,560871
560388,560872
560388,560873
560388,560874
560388,560875
560388,561870
560388,561871
560388,561872
560388,561873
560388,561874
560388,561875
560388,562788
560388,563458
560388,563460
560388,567365
555555,565601
555555,565602
555555,565611
555555,565612
555555,566560
555555,566561
555555,566562
555555,566563
555555,566601
555555,566602
555555,566611
555555,566612
555555,567048
555555,567643
555555,569295
555555,569296
555555,569299
555555,570633
564739,565603
564739,565604
564739,565613
564739,565614
564739,566564
564739,566565
564739,566566
564739,566567
564739,566603
564739,566604
564739,566613
564739,566614
564739,567192
564739,569256
564739,569586
564739,569995
564739,570012
564739,570073
564739,570124
564739,570174
564741,565601
564741,565602
564741,565611
564741,565612
564741,566560
564741,566561
564741,566562
564741,566563
564741,566601
564741,566602
564741,566611
564741,566612
564741,567048
564741,567643
564741,569295
564741,569296
564741,569299
564741,570633
560387,560860
560387,560861
560387,560862
560387,560863
560387,560864
560387,560865
560387,561860
560387,561861
560387,561862
560387,561863
560387,561864
560387,561865
560387,562743
560387,563457
560387,563459
